text,labels
@user لاحول ولاقوة الا بالله هذه لا تاكلينه لا يجيك شي عيون الحريم عليه يمكن منهم حامل انتبهي؟؟؟,1
@user من سنين عمرنا نعرف ان كلب الشيخ شيخ بس بهالزمان صار كلب الشيخ خنزير نتن لان الكلب وفِي والخنزير نتن,1
@user واضح انك خنزير مع مرتبت الشرف,1
@user كفو يا أكرم حجر لك متابعينك ياصمصام لايهمك خنازير المجوس من العرب,1
@user يا حقير هيدا العهد يلي انت بدك يلي انت عّم تبوس راص عون يا واطي يا خنزير,1
ان شاء الله الليجا السنة دي للمرينجي ولو قابلنا برشلونة بالدفاع ده هندوس على وشهم,1
@user وش ذا الارهاب الاسري في الحريم . ردودهم صواريخ ارض ارض,1
@user ههههههههههههههههههههههههههههه بلشه حنا الحريم,0
@user هذا الجزائري وسخ وحيوان لعنه الله يازقان,1
@user لمين يا وسخ,1
ألمانيا تعتذر لآل قرود شكلكم بتحلموا روحوا شخوا ونام وا أو اشربوا    بول البعير  انتم نقطة بحر أمام ألما…,1
القلوة غير مشتة عند شاربي بول البعير @url,0
@user هادي مفارق الحياه من لحظة تسليم السلطه لليد الأمينه. بقي خنزير رحل من الدنياء كلب.,1
اليوم كان عندي محاضرة عن نظام التحرش ووحده تناقش الدكتورة قالت لها ممكن تكون البنت جنت على نفسها بالتبرج وكل القاعه… @url,0
@user لانكم انتم وهم خنازير هذا الزمان فكيف تحاربوهم لعنه الله عليكم وعليهم اعداء الاسلام,1
@user هذا اول عادات وتقاليد الحين خلاص الحريم هما اللي يمشونا بمزاجهم,0
@user من اي صندوق نفياة جمعتم هذه الزباله ي خنازير القذيره من الحاوية الى في اسطنبول والامن الى في انقره وال… @url,1
@user ههههه افلسوا خنازير الجزيرة حولوا ع حرب اليمن .. ما اقبحكم,1
@user ولك يا خنزير الاْردن بقيادة جلالة الملك واحة امن وامان قل نظيرها في العالم تلاحم واصطفاف الشعب الأردني خل… @url,1
اليتبقي  فحل في العين  من الحريم توصل في خاص,1
@user وبالنسبه لي رجالكم ال بيترككم ويسافرو المغرب واندونسيا عشان الحريم.  لو انتم نساء صح ماكان ترككم يامعفنه,1
أحسد الأولاد على حاجة وحدة يقدرون يتجمعون ويتمشون مع بعض ومع ذلك يجرون ورا الحريم الخبلان,0
@user يا قطيش قلّي منين جايب هالوسخ,1
@user ي رجال كلهم خنازير وكتلان,1
التحرش مكارثية أم خطر حقيقي؟,0
الخنزير انت وسيدك.....ليه معصب هالقد اشرب بول سيدكم سلمانكو البعير  بتنسوا هههههه @user,1
ادعت امام مخفر حارة صيدا المدعوة ن. ا. فلسطينية، ان جارها ف. ش. لبناني أقدم على التحرش بابنها القاصر م. موالي… @url,0
@user مرايف عليك ي وسخ,1
المتحرش نفسه فأحيانا تكون المراه ملابسهامحتسمه وغير متبرجة  والكل يذهب لعمله  ومع ذلك يتحرش بها @url,0
@user ميصحش تجيب سيرة النجاسة غير لما تجيب سيرة بول البعير,1
@user مشكله خنازير الكويت والله فاهمين الدمغراطيه غلط,1
@user هندوس علي الاتنين واللي مش عاجبة يروح @url,1
اما اليوم أقول وراء كل امرأه متبرجه ديوث  ..,1
الخلل في طبيعتنا الإنسانية(العقل العربي) في موروثنا الاجتماعي(نضام واعراف القبيلة)لم نقبل ببعضنا في بلد واحدة انظر… @url,0
@user والله حسستوني انها سوت شيء عجيب غريب ترى مش اول امرأة سعوديه تطلع وجهها مكشوف او متبرجه .جالسين نشوف الب… @url,0
@user هو جمهور وسخ اصلا,1
@user لاتكثرو من شرب بول البعير,1
@user هذا خنزير من خنازير قطرائيل,1
@user ياخنزيره الشعب السعودي شعب وفي شعب يحب قيادته شعب يثق في قيادته شعب يحب أمنه شعب يحب إستقراره شعب شاف ماح… @url,1
اكيد هتولع بجاز وسخ,1
اللي يقولك تعال نحكيلك علي فلان شن داير ،، دغري اعرف ان واحد وسخ حتى كان اللي بيقوله صح ..,0
@user مادام واخذها بايره يتحمّل مايجيه,1
@user لعنكم الله يا خنازير  خائن الحرمين,1
@user مفعول بول البعير متل الكبتاغون بشوف الصرصور تمساح,1
#السعودية مملكة التنابل-بول البعير @user,0
@user لا والله انهم خنازير ولقطاء من مجاري قم وليسو بمسلمين,1
الحريم يخدعونكم والرجال يخدعونكم,0
@user مو شغلك ي خنزير,1
اصلها مش زراير هندوس عليها عشان نلاقي روحنا نسينا حد و عرفنا نلاقي حد غيره .. يا رتها كانت كدة,0
العقل السليم في البعد عن الحريم @url,0
@user واخزياه  يافشلتي من عذر آلِ السعود  يمنعون والسبه الحريم    الماصخات    عسالله يحفظكم  ياآل السعود من الفاصخين,1
@user هي بقت عالثقافة بلد شكبرة كاعد يرجع ليورة مثل بول البعير يوم بعد يوم,1
@user وكيف اقنعك الموساد أنك تكون عميل لها. وانك خنزير وليس آدمي ولاتحمل من الآدميه ذرها.,1
@user وانتم بس قاعدين تخنثوا بعض وناطرين الناس تبلعكم مثل البهايم .. ما في أخس وأنجس منكم يا خنازير !!,1
@user مافي فرق بينكم كلكم خنازير,1
أصحاب الرس:نبي الرس حنظلة بن صفوان الأقيون،والرس بناحية صيهد وهي بلدة منحرفة مابين…,0
@user مش كل المخلوقات،في مخلوقات عاوزه الحرق بجاز وسخ سوري في اللفظ,1
@user ههههههههههههههههه بول البعير اسئلي الصعايدة يعرفوه اكثر مني يا هبله يا قبطية وصار حروف عربية وين حروفك… @user,1
@user هاذا خنزير العاهرات وديوث الإمارات,1
اصوات نساء : تعرض العديد من المشاركات في ايام قرطاج السينمائية الى التحرش الجنسي @url,0
@user مش مذكره من كثر ماني بايره,1
@user لاجيء هي كلمه مؤقته تزول مع زوال الاسباب. اما التخلف يا بول البعير علاجه تلاقي بطهران,1
الى الدكتور ابو جهل اتعظ يا احمق من مدرسة كربلاء وحسينها الشريف لا تعمم حماقتك يا شارب بول البعير,0
@user يا اخوان هذا سوري علوي درزي حقير ولد زنا فلا فية رحمة والا انسانية ولا يفيد فية حتى الشتم لانة وسخ,1
ان التحرش سببه لبس البنات الغير محتشم وان المجتمع او القانون يطلعك بريء وبعذر ان السبب لبس البنت ا… @url,0
،. ابي  #ديوث مثلي نديث بعض ونخنث بعض ونشمشم اطياز بعض او فحل جوه حلو ويحب الحريم الكبار يجي كيك,1
@user يمكن تحمس ومافكر ب الحريم.,0
