,id,label,3-Class,6-Class,text
3105,1136258296489361411,0.0,C,C,"مجتمع يثير الإستغراب..!
تنتمون لديانه واحده ومعتقد واحد 
ومصير واحد ويستعديك لمجرد 
إنك تخالفه الرأي..بينما تلقاه في 
جانب آخر على علاقات نموذجيه 
مع المسيحي والهندوسي والنصراني .
مع كل الإحترام لهؤلاء فهم اخوه لنا 
في الإنسانيه لا أحب التمييز ابدا ورد 
ذكرهم في سياق الكلام فقط!"
3108,1149254529390665728,1.0,H,GH,"@Yasser_H199 @_RHFG ونعيد ونكرر مقوله فالح

البنات غبيات وذكاؤهن محدود"
3110,1135139118822961152,0.0,C,C,الجلوس مع السلفيين الأقحاح  يشرح الصدر...
3111,1157802585333653509,0.0,C,C,@kad_82 يعطوني. بس سياره بس ما ابغاء مليون دولار اشغلها في اوبر. واسترزق منها علي كوم الحريم اللي عندي عمري 43 ما قد مكلت سياره باسمي الحمد لله
3112,1114259369619853313,0.0,C,C,"@alsada747 عزيز وغالي
🌹🌹
ما اشوف اي اختلاف بيننا
كلامك صحيح في من يلصق نفسه بالصوفية ممن يدعي وهو بعيد عن ميزان الكتاب والسنة وفقهاء الأمة اللي فصلوا وخدموا الدين في مشارق الأرض ومغاربها جزاهم الله خير، لا يمكن أن تعده صوفي ولو لبس عمامة للسماء أو أو .. الخ
حفظك ربي وزادك من فضله وتوفيقه"
3113,1143836837590568960,1.0,O,O,@thejourney55 @Dhahi_Khalfan نعل حذاء طفل فلسطيني في مخيمات اللجوء أطهر من وجهك يا عديمة الشرف! ورغم انقسامهم وخلافاتهم السياسية، الا ان الفلسطينيين متوحدون في الدفاع عن شرفك الضائع وانت منغمسة في الجهل . شعب فلسطين يدافع عن كرامة أمة بأكملها. اقرأي التاريخ وشوفي الاخبار يا جهلاء!
3114,1122206866979864577,0.0,C,C,"قد يُعجب المتابع للفلسفة الغربية
سبر الفلاسفة اغوار النفس البشرية وطبيعتها
ويجد فيها الجرأة في الخوض بالممتنع لدى المسلمين.
ولكن مالم يلتفت إليه المتابع المسلم هو أن الغرب انطلق نحو ذلك بسبب ماوجده من تجهيل وتظليل في الدين المسيحي،وحظر الكنيسة الخوض في العلم لعقود ظلامية طويله."
3115,1142070269110050819,0.0,C,C,@ShaaMSsa ماعتقد البنات يرضن ان تقولين انهم خاينات نفس الرياييل 😃 لانهم شريفات مكه بس الازواج هم اللي يخونون وهن ماشيات على الصراط 🤪😁
3117,1136057484324614145,0.0,C,C,اقول للذين يحلقون شعورهم خاصه من الحريم تضامن مع مرضى السرطان ترى تدفعين فلوس في اعانه علاج المريض احسن. ..انتي تدورين الشهرة على حسابهم 😐
3118,1171910989509533697,0.0,C,C,نطالب وزارة التعليم بتعيين أعضاء أمن في مدارس الأولاد للمراقبة والحراسة أثناء الفسحة ووقت الخروج؛ لمنع التنمر والتحرش ومثل هذه الحوادث.... كيف نأمن على أبنائنا الذهاب للمدرسة بعد هذه الحادثة التي لفتت انتباهنا جميعاً إلى انعدام المراقبة والإهتمام في معظم المدارس !!
3120,1114467037064175616,0.0,C,C,@AImodrj المغاربه و المصاريه مع الاتحاد لاتخاف عليهم ينجحون دايم و باذن الله كريم و داكوستا يواصلون ابداعاتهم
3121,1155766951068803072,1.0,H,NH,@sara2008888 شعب باع أرضه وشرفه وكرامته وعاره فلم يتبقى لهم الا ان يبيعو حناجرهم القذره فصار مستواهم ك الخنازير يتمردق في الوحل هذا حال الفلسطينيين
3123,1115881498610212864,1.0,O,O,@Dhahi_Khalfan لا اصل ولا فصل لك وتتحدث عن السودانيين .. انت كلب فاقد الرجولة واي حرمة في السودان انت لا تصل الي مرحلة فروستها اصمت يا قذر
3125,1175596779380924418,0.0,C,C,"@khalil_aleesa اخي الكريم 

الشعب الكويتي شعب استهلاكي من الدرجة الأولى

شوفهم في وقت معرض العطور، يهجمون على ارض المعارض ومالك محط ريل 

الشعب الكويتي خلى مشاهير السوشيا ميديا أغنياء لدرجة غير معقولة

شوف شركة بوتيكات اشلون تربح !! من وين ربحها ؟؟ من كثر ما الكويتيين يشرّون  بشكل مو طبيعي"
3126,1113523459420839936,0.0,C,C,@H_Chouini رقص الصوفيين أو طقوس الأمازيغ بل حتى أفراح القبائل العربية لا يمكن أن تخلوا الأفراح من الرقص و الغناء مع مدح رسول الله هذا هو المغرب و هذه ثقافته.
3128,1156992575477288960,0.0,C,C,"@ktbdros @Alaa_0989 لعلنا جميعا لسنا ضد الأنشطة النسائية ولكننا ضد اصطفاف الرجال لها بالطرقات 
ونشرها بالفيديوهات من جنس العمل
النبي صلى الله عليه وسلم سابق زوجاته
النساء تحتاج لسعة ولكن في عفاف
وليس منع او فضيحة
هؤلاء شاركن المشي ولكن لعلهن يحزن لنشر صورهن هكذا للملأ"
3129,1151570872425242625,1.0,H,GH,@ahl611 يا عمي طيري كل النساء مخادعات .. خائنات .. كذابات 💔
3132,1151635690922434566,0.0,C,C,أشد انواع العيال جمالاً اللي يدلع خواته غير كذا كلام فاضي.
3137,1177233271140356096,1.0,H,EH,"@baaghil انت اهبل شرابه في الوجود هههههههههه
عبد أفريقي وجاي تستهزي باسيادك عشان كذا مش رايح نفرط بالجنوب من أجل ياخذها الأفارقة"
3139,1147237832970424320,1.0,H,EH,@CreationIsle2 @RTarabic مافي كلب الا انتم يابقايا البربر لوفيكم خير لاستطعتم الوصول الى حل لمشاكلكم التي سببها سواد قلوبكم لاينفصكم المال ولا الرجال ولكن ينقصكم عقول وقلوب بشر وليس بهايم يابهيمه
3140,1142576671482101760,0.0,C,C,"@sulaiman53354 حسبي الله على من امر بختلاط الحريم مع الرجال
واسال الله العظيم ان يورينا فيه عجايب قدرته"
3141,1120172069713584129,0.0,C,C,"@Naif_S8G يقلك لعيبة ليفربول فيهم غل و حقد من صلاح بسبب انه الافضل في ليفربول
و صلاح أسطورة ليفربول و هوا اللي رجع ليفربول للمنافسة ههههههه ياخي المصارية"
3143,1159950099910410240,0.0,C,C,"@IbinJelawi معروف عن الشعب السوداني .. الامانة والذمة .. شعب لم يتربى على النفاق والتطبيل .. 
وهذا احد الاشقاء السودانيين نطق بالحق ابراء لذمته .."
3144,1138942683408474112,1.0,H,GH,@mem_stories يلعن جنس الذكور ما اقذرهم
3145,1150158720879472641,0.0,C,C,المهم ياجماعة عروس الحضر طلعت احلى من عروس البدو . 😂🚶🏻‍♀️
3146,1135223554990051328,1.0,H,RG,"@SulaimanAlfahd غالبية #الشيعة مثل البيارات والبارات اكرمكم الله.
كل ماتقرب منه تشم منه الخياسة والعفن.
تربية حسينيات ، واولاد متعة.
رحم الله بن تيمية رحمه الله عندما وصفهم بحمير اليهود،
واقول: والفرس العجم.
وقسماً بالله لم ارى أغبي من الشيعي، جمجمته معشعش بها الجهل والتخلف."
3151,1119682777471963136,0.0,C,C,"@_Canadian__ في واحد قبل شوي يقولي 👈🏻 انت شيعي ملحد 😂😂😂
كيف ما ادري

وحاط معرفه... لالا للملحدين... ولاهو قادر يفرق بين الشرك والكفر... طقها والحقها😂😂😂"
3154,1114650417886126085,1.0,H,RG,@AjelNews24 @New_M3lomat الله يلعنك ويلعن من خلاك محامي ي شيعي ايش الي تقول (ان يتقوا الله) انت اتقي الله في نفسك ي حمار
3155,1136422293427687429,0.0,C,C,@ebn_nahi عزيزي السعودية مو بس قادره على توظيف ٥ بل قادره على توظيف العديد والعديد من العاطلين وهذا اللي الحين احنا نشهده من فتح باب الوظائف للسعوديين سواء ذكور أو اناث واللي قلل نسبة البطالة، صح النسبة قلت بشكل طفيف بس لو نلاحط انه قلت خلال فترة بسيطة واللي يبين لنا قد ايش احنا نشتغل صح.
3157,1136921365720772608,1.0,H,RG,@Sj0GDFeusss2vVZ @bUQF0jLfsYZSlNy انا سعودي بكره الشيعه اكثر من اليهود اعلنها لك هنا الله يلعن الشيعه ع اليهود كلهم بس الشيعه اكثر عليهم لعنة الله والناس اجمعين عباد القبور والمقبورين
3160,1177358560025546753,1.0,H,EH,@sarafahmmy @ma7mod_badr حقير خاين هما البدو كدة الخيانة فى دمهم
3161,1157719696076083201,0.0,C,C,اضن بالإيام المقبله راح تكون السيطره ع العالم من قبل الإناث واضحه
3164,1138212229164273666,0.0,C,C,@arabqoute رغم أن اسم البندري يرجع إلى أصل فارسي ولا يعود إلى أصول عربية، إلا أنه لا مانع من تسمية المواليد الذكور بهذا الاسم، حيث أنه يحمل معاني طيبة، فهو مرسى السفن، أو التاجر الذي يمتلك الأموال،
3165,1154856487648419849,0.0,C,C,"@Ahmadaljaralah القدس قضيه مقدسة للمسلمين عامه ولن نتخلى عنها
أما الفلسطينيين مواقفهم سلبية دائما ولا زلنا نتذكر موقفهم عند أحتلال الكويت وتعاملهم مع شعب الكويت"
3169,1119020629968207873,1.0,O,O,@jamalrayyan ياقذر ماعمرك يوم قد انتقدت اليهود في فلسطين او دافعت عن ارضك ايها المشرد الخا ئن لوطنك. انت مع من يدفع لك
3171,1170097301446156290,1.0,H,RG,@Najat_AlSaeed ونحن نتمنى أن تكثفي قراءاتك حتى تعلمي أن السنه ليست طائفه وإنما هي منهج صحيح واضح كوضوح الشمس وليس خرافات ابتدعها يهودي وصدقها الشيعه
3172,1139273819431079956,0.0,C,C,"@MuktarOman الأخ الكريم المختار 
نحن نقدر كل عماني ، لكن نحن في العصر الرقمي الجميع مكشوف.
لذلك اترك العاطفة وتحدث بالواقع المعروف .
جميعاً سوف تكشف لنا الايام الحقائق التي نهرب منها"
